edad	sexo	estudios	neuroticism	extraversion	openness	agreeableness	conscientiousness	impulsiveness	sensation	nicotineD	nicotineY	coc
-.07854	.48246	1.98437	1.37297	-.69509	-.58331	-1.47955	1.13407	.88113	-2.07848	1	0	"decade"
-.95197	.48246	1.16365	-.05188	1.11406	-1.42424	-.45321	-.78155	.88113	1.2247	0	0	"year"
-.95197	-.48246	-.61113	1.49158	-.57545	-.71727	-.45321	-1.5184	1.29221	.7654	0	1	"never"
1.09449	-.48246	-.61113	-.14882	-.30033	.58331	.13136	-.27607	1.29221	1.2247	0	1	"decade"
-.95197	-.48246	-.61113	2.127	-.94779	-.45174	-.30172	-1.64101	1.29221	.07987	0	1	"year"
-.95197	-.48246	-.61113	.91093	-3.27393	-.45174	-1.47955	-1.78169	1.86203	.7654	0	1	"year"
-.95197	-.48246	-.61113	-.79151	-.94779	-.01928	-.60633	-.40581	-.71126	.07987	0	1	"never"
-.07854	-.48246	1.16365	-1.1943	.16767	.29338	-.91699	-.89891	.19268	1.2247	0	0	"year"
1.09449	.48246	-2.43591	.62967	-.15487	-.45174	-.45321	-1.0145	.19268	-.52593	0	1	"decade"
1.09449	-.48246	.45468	-1.05308	.96248	.44585	-.01729	.58489	.88113	1.2247	0	1	"never"
-.07854	-.48246	1.98437	-.34799	.47617	-.01928	-.60633	-.00665	.52975	1.2247	0	1	"year"
-.95197	.48246	-.61113	.62967	.16767	.58331	-2.07848	-.00665	1.86203	-.21575	0	1	"never"
-.95197	-.48246	.45468	.41667	-1.92173	.88309	-.15487	-.52745	.19268	-.52593	0	0	"never"
-.07854	-.48246	.45468	-.46725	.47617	1.43533	-.30172	-.40581	.19268	.7654	0	1	"decade"
-.95197	.48246	.45468	-.46725	.00332	-.31776	.13136	-.52745	1.29221	1.2247	0	1	"year"
.49788	.48246	-.05921	1.72012	-2.72827	.29338	1.2861	-.78155	-.21712	-.21575	1	0	"decade"
1.09449	.48246	1.98437	.04257	1.58487	1.06238	.59042	2.04506	-.21712	-.52593	1	0	"decade"
-.95197	.48246	-1.7379	2.82196	-2.44904	1.06238	-.76096	-2.18109	-.21712	-.84637	0	1	"decade"
-.95197	.48246	.45468	1.02119	-.69509	.88309	-1.772	-.40581	.19268	.40148	0	1	"never"
-.07854	.48246	-.05921	.73545	-1.23177	.7233	.59042	-.00665	.52975	.7654	1	0	"decade"
-.07854	-.48246	-.61113	.91093	-2.11437	-.17779	-.45321	-.89891	-1.37983	-.84637	0	0	"never"
-.95197	-.48246	.45468	.73545	-.80615	1.65653	.13136	-1.25773	-.21712	-.52593	0	1	"year"
-.95197	-.48246	-2.43591	2.28554	-.69509	.29338	-.60633	-.14277	-1.37983	-.84637	0	1	"never"
-.95197	-.48246	-.61113	-.14882	-.57545	-.84732	-.60633	-.52745	-.21712	-2.07848	0	1	"decade"
-.07854	-.48246	-1.22751	1.23461	-2.32338	.29338	-.30172	-1.92173	.19268	-.52593	0	1	"decade"
-.95197	-.48246	-.61113	1.02119	-.43999	-.01928	-1.34289	-1.13788	1.86203	1.2247	0	1	"year"
-.95197	-.48246	-1.22751	-.79151	1.93886	1.65653	-1.07533	-.40581	1.86203	1.92173	0	1	"never"
1.09449	-.48246	1.98437	.62967	-1.37639	1.43533	-.91699	-.52745	1.86203	.7654	0	1	"year"
-.95197	-.48246	-.05921	.04257	-1.6334	1.88511	-.91699	.12331	.19268	.40148	0	1	"never"
-.95197	-.48246	-.61113	-.24649	-.80615	-1.27553	-1.34289	-1.92173	-.71126	.07987	1	0	"year"
-.95197	-.48246	-.61113	1.37297	-.30033	-.17779	-.15487	-1.25773	.19268	-.21575	0	1	"year"
-.95197	-.48246	-.05921	1.37297	-1.6334	1.06238	-.91699	-1.38502	1.29221	.7654	0	1	"decade"
-.07854	-.48246	-.05921	-.05188	-2.72827	1.24033	1.45039	.41594	-1.37983	-2.07848	0	1	"year"
-.95197	-.48246	-.61113	.82562	2.127	1.88511	.13136	-.65253	1.86203	1.92173	0	1	"year"
-.95197	-.48246	-1.22751	1.60383	-2.21069	1.24033	.43852	-1.38502	.52975	.40148	0	1	"never"
-.95197	-.48246	-1.7379	.82562	1.2861	.29338	-1.21213	-.89891	.88113	1.92173	0	1	"never"
-.95197	-.48246	-1.22751	.52135	1.2861	1.24033	-.45321	-.52745	1.86203	.7654	0	1	"decade"
-.95197	-.48246	-.61113	.91093	.00332	1.06238	-1.21213	-1.5184	1.29221	.40148	0	1	"never"
-.95197	.48246	.45468	-1.86962	1.93886	.58331	-1.47955	.12331	1.29221	1.92173	0	1	"never"
-.95197	-.48246	-.61113	-1.55078	.96248	1.65653	-.01729	-.14277	1.29221	.7654	0	1	"year"
-.95197	-.48246	-2.43591	-1.1943	-.94779	1.06238	1.2861	-.52745	.88113	1.2247	1	0	"never"
-.07854	.48246	.45468	-.14882	.96248	1.24033	.76096	-.27607	-.21712	.07987	0	1	"year"
-.95197	-.48246	-.61113	1.02119	-1.7625	.58331	-.15487	-2.57309	.88113	-.21575	0	1	"year"
-.95197	-.48246	-.61113	-.92104	1.2861	-.45174	-.60633	-.00665	.88113	1.2247	0	1	"never"
-.07854	-.48246	-1.22751	.04257	.32197	-.97631	.28783	-.65253	-.71126	.7654	0	1	"year"
.49788	.48246	-.61113	.31287	.00332	-.84732	-.60633	-.52745	-.71126	.07987	0	1	"year"
-.95197	.48246	-.61113	-.46725	.80523	.29338	2.03972	1.81175	-1.37983	-.21575	0	1	"year"
-.95197	.48246	-.61113	.13606	-.94779	-1.11902	.43852	-1.13788	-.71126	.7654	0	1	"year"
-.95197	.48246	-.61113	.04257	1.74091	-.58331	-.45321	2.33337	.88113	1.92173	0	0	"never"
-.95197	-.48246	-.61113	1.13281	-.69509	.88309	.94156	-.89891	1.29221	.7654	0	1	"year"
-.95197	.48246	-.61113	.62967	-.15487	1.88511	1.45039	.12331	.88113	-.84637	0	1	"never"
-.95197	-.48246	-.61113	-1.55078	1.2861	-.97631	.43852	.93949	.19268	1.92173	0	1	"year"
-.07854	-.48246	-.61113	.82562	-3.00537	.29338	-1.34289	-2.04506	.88113	.7654	0	1	"decade"
-.95197	-.48246	-.61113	-.14882	-.43999	-.71727	-.76096	-1.64101	1.29221	.7654	1	0	"decade"
-.95197	-.48246	-.61113	.82562	.80523	.88309	.59042	-.78155	.19268	.07987	0	1	"never"
-.95197	.48246	-.61113	1.02119	-.94779	.88309	.13136	-.14277	-.71126	.40148	0	0	"never"
-.95197	-.48246	-1.22751	-.24649	-1.92173	.29338	-.60633	-1.13788	.52975	.40148	1	0	"never"
-.95197	.48246	-.61113	1.49158	.16767	.88309	-.01729	.58489	.52975	.7654	0	0	"never"
-.07854	-.48246	.45468	-1.1943	-.57545	-1.68062	.28783	1.30612	-1.37983	-.84637	1	0	"never"
-.07854	.48246	1.16365	-.67825	-.94779	.58331	.28783	1.30612	-.71126	-.84637	1	0	"never"
-.07854	.48246	-.05921	-.46725	.00332	-1.11902	.28783	-.00665	.19268	-.52593	0	1	"never"
1.82213	.48246	-.05921	.41667	-1.50796	-1.82919	-.91699	-.40581	-1.37983	-2.07848	1	0	"never"
1.09449	.48246	-.61113	-.14882	-.94779	-1.27553	-.60633	.41594	-.21712	.07987	1	0	"never"
1.09449	.48246	-.05921	-.58016	-.57545	-1.27553	.94156	.93949	-1.37983	-2.07848	0	0	"never"
-.95197	-.48246	-.61113	-.05188	-2.32338	-.84732	-1.772	-.40581	1.29221	-.21575	0	1	"never"
-.07854	-.48246	1.16365	-1.55078	1.11406	-.01928	-.01729	1.46191	.19268	.07987	0	1	"never"
-.95197	.48246	1.16365	.31287	.80523	-.97631	.28783	.25953	-.21712	.40148	0	1	"never"
-.07854	.48246	-.61113	-1.32828	1.58487	-.58331	1.61108	1.13407	.19268	-.21575	0	0	"never"
1.82213	.48246	.45468	-1.86962	1.58487	.44585	.76096	1.63088	.19268	-.52593	0	1	"never"
-.95197	.48246	.45468	-.92104	-.15487	-.84732	-.76096	1.30612	-.71126	-.21575	0	1	"never"
-.07854	.48246	1.16365	.73545	.16767	-.71727	-.91699	1.13407	-1.37983	-.84637	0	0	"never"
.49788	.48246	.45468	.62967	-1.50796	-.31776	.28783	-.14277	-.71126	-2.07848	1	0	"never"
1.09449	.48246	-2.43591	.22393	-.30033	-1.27553	-.60633	-.27607	-.21712	-.52593	0	1	"never"
.49788	-.48246	-.05921	.73545	-1.50796	-.84732	-.15487	-1.13788	.88113	.07987	1	0	"decade"
.49788	.48246	.45468	-.05188	1.74091	-2.8595	-.76096	2.63199	-1.37983	-1.54858	1	0	"never"
1.09449	.48246	-.05921	-.46725	-.30033	-1.42424	1.45039	2.04506	-.71126	-.52593	0	1	"decade"
.49788	.48246	-.05921	.82562	.80523	.29338	1.2861	.25953	-1.37983	-1.18084	1	0	"never"
1.09449	.48246	-.05921	2.46262	-2.5383	-.31776	-.91699	-.78155	-.71126	-1.54858	0	0	"never"
.49788	-.48246	1.16365	-1.55078	.80523	1.24033	1.81866	-.00665	.19268	-.21575	0	0	"never"
-.07854	-.48246	.45468	-.05188	.47617	-1.11902	-.76096	-.27607	-1.37983	-.84637	0	1	"never"
-.07854	.48246	1.16365	-1.05308	1.2861	-.45174	-.15487	-.00665	.88113	-.84637	1	0	"never"
1.09449	-.48246	-.05921	-.79151	-.43999	-.01928	1.81866	.7583	-.71126	-.52593	0	0	"never"
-.95197	.48246	-.61113	-.58016	-.30033	-.84732	.59042	.58489	-.71126	-1.54858	1	0	"never"
-.07854	.48246	1.16365	.31287	.00332	-.31776	.59042	.41594	.19268	.7654	0	1	"never"
1.09449	.48246	-.05921	1.02119	.32197	.7233	1.61108	-.52745	.88113	-.84637	0	0	"never"
.49788	.48246	.45468	-.05188	.96248	-1.11902	.94156	1.63088	-1.37983	-2.07848	0	0	"never"
.49788	.48246	-.61113	-.24649	.16767	-1.82919	-.45321	.41594	-1.37983	-.52593	1	0	"never"
-.07854	.48246	1.16365	-.24649	.80523	-.58331	1.45039	.93949	.19268	-.84637	1	0	"never"
1.09449	.48246	.45468	-1.05308	-.15487	-1.11902	-.45321	.58489	-1.37983	-.84637	0	0	"never"
1.09449	.48246	1.16365	.41667	-.43999	1.43533	1.2861	.7583	-.21712	-.52593	1	0	"never"
.49788	.48246	-1.7379	-.46725	.16767	-.45174	1.2861	.58489	-1.37983	-.52593	1	0	"never"
1.09449	.48246	-.05921	.62967	-1.50796	-2.39883	-.91699	.12331	-1.37983	-2.07848	0	0	"never"
.49788	.48246	1.16365	-.24649	-.15487	-1.27553	.43852	1.46191	-.21712	-.84637	1	0	"never"
.49788	-.48246	-.05921	.31287	-1.23177	-.01928	.76096	.12331	-.71126	-.84637	0	1	"never"
.49788	.48246	1.16365	.73545	2.32338	.14143	1.81866	.12331	.19268	.7654	0	1	"never"
-.07854	.48246	.45468	.13606	1.11406	.14143	-.15487	.58489	.88113	.40148	0	1	"year"
.49788	.48246	.45468	.04257	-.15487	.88309	-.30172	.58489	.19268	-.84637	1	0	"decade"
.49788	.48246	-.05921	-.34799	.80523	-1.68062	-.60633	.41594	-.21712	-.21575	0	1	"never"
.49788	-.48246	-1.7379	-1.32828	2.127	-.58331	-.60633	.12331	-.21712	-.21575	1	0	"never"
.49788	-.48246	-.05921	-2.05048	1.45421	-.01928	.28783	.93949	.52975	.07987	0	1	"never"
.49788	.48246	.45468	.82562	-.69509	-.84732	1.45039	1.13407	-.21712	.40148	1	0	"never"
1.09449	.48246	-.05921	-2.05048	.80523	-.97631	2.75696	1.13407	-1.37983	-2.07848	0	0	"never"
1.09449	.48246	.45468	-.79151	1.93886	-.45174	1.11406	.41594	.88113	1.92173	0	0	"never"
.49788	.48246	1.98437	.04257	.80523	.29338	-.01729	-.14277	-.21712	-.52593	0	0	"never"
-.07854	.48246	.45468	-.24649	1.11406	-.45174	-.15487	.41594	-.71126	-.84637	0	0	"never"
-.07854	.48246	.45468	-.58016	1.74091	.88309	-.01729	-.27607	1.29221	.7654	0	1	"never"
1.82213	.48246	-.61113	-.05188	.63779	.14143	.43852	.41594	-.21712	-1.54858	1	0	"never"
.49788	.48246	.45468	-.67825	.32197	-.97631	.59042	.12331	-.71126	-.84637	1	0	"never"
-.07854	.48246	1.16365	-.79151	1.2861	-1.82919	.13136	.7583	-.71126	-.84637	1	0	"never"
-.07854	.48246	-.05921	-1.1943	1.11406	-1.42424	.28783	-.00665	-.71126	-.84637	0	1	"never"
-.07854	.48246	-.05921	-.67825	.96248	-1.11902	-.15487	.58489	.19268	-.21575	1	0	"never"
-.07854	-.48246	1.16365	.13606	.63779	.14143	-.91699	1.63088	-.71126	-1.54858	1	0	"never"
1.82213	.48246	1.16365	.31287	.47617	1.06238	-.30172	-.78155	.52975	.7654	0	0	"never"
-.07854	.48246	.45468	-.05188	2.8595	1.88511	.94156	-.89891	1.86203	1.2247	0	0	"never"
1.09449	-.48246	-1.7379	-.34799	1.93886	-.01928	.76096	1.30612	-1.37983	-.84637	1	0	"never"
-.07854	.48246	.45468	-.24649	2.127	-2.21069	-.91699	-.14277	1.29221	-.21575	0	0	"never"
.49788	.48246	-.05921	-1.55078	1.45421	.44585	.43852	.58489	-.71126	-1.18084	1	0	"never"
.49788	.48246	1.16365	-.79151	.32197	-.01928	-.15487	1.13407	-.21712	-.21575	1	0	"never"
-.07854	-.48246	-.61113	-.24649	-1.09207	2.44904	-.91699	-.65253	1.29221	.7654	0	1	"year"
-.07854	.48246	.45468	-.14882	-1.09207	-1.68062	.94156	.7583	-.71126	-2.07848	0	0	"never"
1.09449	.48246	.45468	.22393	.63779	-.97631	.76096	-.52745	-1.37983	-2.07848	1	0	"never"
-.07854	.48246	.45468	-.34799	-.43999	-1.42424	1.11406	.93949	-1.37983	-1.54858	0	0	"never"
.49788	.48246	.45468	.13606	1.2861	-.97631	.43852	-.00665	-.21712	-.21575	1	0	"never"
-.07854	-.48246	-.61113	-2.52197	2.32338	.29338	-1.47955	.58489	.88113	1.2247	0	0	"year"
.49788	.48246	1.98437	-1.1943	.47617	1.24033	1.11406	3.00537	-.21712	.07987	1	0	"never"
1.82213	-.48246	-.05921	.62967	-1.50796	-1.55521	.76096	-.40581	.19268	-.21575	0	0	"never"
-.07854	-.48246	1.16365	.52135	.00332	.7233	.59042	-.27607	.88113	1.92173	0	1	"never"
1.09449	-.48246	-.05921	.31287	.16767	-1.11902	.59042	.58489	.52975	-.52593	0	0	"never"
-.07854	-.48246	-.61113	.31287	-.30033	1.06238	-.30172	-.89891	.88113	1.92173	0	1	"year"
1.09449	-.48246	-.05921	.13606	.00332	-.45174	-.60633	.7583	-.21712	.40148	1	0	"never"
-.07854	-.48246	.45468	1.37297	-.30033	-.97631	-.30172	-.27607	.19268	-.52593	1	0	"never"
.49788	-.48246	-.05921	-1.55078	-.15487	.58331	.43852	1.13407	.19268	-.21575	0	0	"never"
.49788	-.48246	.45468	.52135	-.80615	-1.27553	.59042	-.89891	.19268	-1.18084	0	0	"never"
1.09449	-.48246	1.16365	.13606	-.69509	-.17779	-.76096	-.27607	-.71126	-.84637	0	1	"never"
.49788	-.48246	-.61113	-.79151	.47617	-.01928	.13136	.12331	-.21712	.07987	1	0	"decade"
.49788	.48246	-.05921	-.79151	.32197	-1.27553	.76096	.7583	-1.37983	-1.18084	0	1	"never"
-.07854	.48246	-.05921	-1.43907	.63779	-1.42424	.59042	.58489	-1.37983	-1.18084	1	0	"never"
-.07854	.48246	1.16365	-1.86962	1.2861	-1.27553	-.15487	1.46191	-1.37983	-2.07848	0	0	"decade"
-.07854	.48246	1.16365	.62967	.00332	-.01928	.76096	-.00665	-1.37983	-.52593	0	0	"never"
1.09449	.48246	-.05921	.13606	-.15487	-.84732	.28783	.58489	.52975	-.52593	1	0	"never"
.49788	.48246	.45468	-.14882	.47617	.88309	-1.07533	-1.0145	.19268	.40148	1	0	"never"
.49788	.48246	-.05921	-2.21844	.47617	-.17779	2.75696	1.13407	-.71126	-.84637	0	1	"never"
.49788	-.48246	-.05921	1.60383	.16767	-.45174	-.01729	1.81175	1.29221	1.92173	1	0	"never"
1.09449	.48246	-.05921	-.34799	.32197	-.84732	-.30172	.41594	.88113	.40148	0	0	"never"
-.95197	.48246	-1.22751	.04257	-1.37639	-1.27553	-.01729	-.00665	-1.37983	-2.07848	0	0	"never"
1.82213	-.48246	-2.43591	-1.43907	.00332	-1.68062	.43852	.58489	-.71126	-.52593	0	0	"never"
1.09449	.48246	-.05921	.04257	.63779	-1.68062	-1.07533	-.00665	-.71126	-1.18084	0	1	"never"
-.95197	-.48246	-.61113	1.8399	-1.23177	.14143	-1.47955	-1.0145	.88113	1.2247	0	1	"never"
1.09449	.48246	-1.7379	.22393	-.57545	-.71727	.28783	.41594	-.71126	-.52593	0	0	"never"
1.09449	.48246	-.05921	-.05188	.16767	-.97631	-.15487	-.27607	.19268	-1.18084	0	1	"never"
.49788	.48246	-.05921	.31287	.63779	-.58331	.59042	.12331	.52975	.07987	0	0	"never"
1.09449	.48246	-.05921	1.02119	.00332	-.17779	.94156	.93949	.19268	-.84637	0	0	"never"
-.07854	.48246	1.16365	-1.69163	.47617	-1.42424	-.30172	1.13407	-1.37983	-.84637	0	0	"never"
1.09449	.48246	-.05921	.04257	-.80615	-.01928	.43852	-.14277	-.71126	-.84637	0	0	"never"
-.07854	.48246	1.16365	-.67825	-.15487	-.71727	.76096	.25953	-.21712	-.21575	1	0	"never"
1.09449	-.48246	-1.7379	.04257	1.11406	-.31776	-.01729	-.14277	-.21712	-.52593	1	0	"never"
.49788	-.48246	-.05921	.04257	-.94779	.14143	.94156	.58489	-1.37983	-1.54858	1	0	"never"
.49788	-.48246	-.05921	.82562	-.80615	-.58331	.43852	-.40581	.19268	.40148	1	0	"never"
-.07854	.48246	1.16365	-.67825	.47617	-.17779	.76096	1.46191	-.21712	-.52593	0	0	"never"
-.07854	.48246	.45468	-.14882	-.30033	-.84732	-.30172	1.46191	-.71126	-.21575	0	1	"never"
-.07854	.48246	.45468	.04257	1.58487	1.24033	1.2861	.58489	1.29221	.40148	1	0	"never"
1.82213	-.48246	-.61113	-1.69163	-1.23177	-.84732	-1.47955	-.40581	-.71126	.7654	0	1	"decade"
-.95197	-.48246	.45468	.22393	-1.23177	.29338	-.45321	-1.13788	.19268	-1.18084	0	1	"year"
-.07854	.48246	1.98437	-.79151	.96248	-.31776	1.81866	1.46191	-.71126	.07987	1	0	"never"
1.82213	-.48246	-1.7379	.31287	-.30033	-.71727	-1.6209	.41594	-.21712	-1.18084	0	0	"never"
.49788	.48246	.45468	-.79151	1.11406	-1.82919	.76096	.93949	-.71126	-1.54858	0	0	"never"
-.95197	.48246	.45468	1.72012	-1.23177	-.71727	-.60633	.12331	-1.37983	.40148	1	0	"never"
-.07854	-.48246	-.61113	-1.69163	.16767	-.31776	-.45321	.93949	-.21712	.07987	0	1	"year"
-.95197	-.48246	-.05921	-.14882	.80523	2.44904	.43852	-.00665	1.29221	1.2247	0	1	"decade"
1.09449	.48246	.45468	-2.21844	.63779	.29338	.13136	.41594	-1.37983	-.84637	1	0	"never"
.49788	.48246	-.05921	1.60383	.16767	2.15324	-1.34289	-1.38502	1.86203	1.92173	0	1	"year"
-.95197	.48246	-2.43591	-.67825	-.15487	-.31776	1.61108	-.27607	-.71126	.40148	1	0	"never"
-.07854	-.48246	-.05921	-.67825	1.11406	-.01928	.43852	-.14277	.88113	.7654	0	1	"year"
-.07854	.48246	-.61113	-1.05308	.00332	-.31776	.43852	-.78155	.19268	.40148	0	1	"year"
-.07854	.48246	1.98437	.04257	.47617	.44585	.76096	-.14277	1.86203	1.2247	0	1	"year"
-.07854	.48246	.45468	-.58016	.47617	-.71727	2.03972	.93949	.19268	-.21575	0	0	"never"
-.95197	-.48246	-.61113	.04257	.96248	1.65653	-.60633	.12331	1.86203	1.2247	0	1	"never"
-.07854	.48246	1.98437	.13606	-.43999	-1.55521	-.01729	.93949	-1.37983	-1.54858	1	0	"never"
.49788	-.48246	-.05921	.62967	-1.09207	-.84732	-.91699	.41594	.19268	.40148	0	1	"never"
.49788	.48246	.45468	-1.1943	-.57545	-.71727	.43852	.93949	.88113	.7654	0	0	"never"
1.09449	-.48246	.45468	.62967	-.80615	-1.82919	-1.07533	.12331	-.71126	-.84637	0	1	"never"
1.82213	-.48246	.45468	.62967	-.43999	1.24033	.94156	-1.13788	-.71126	-.21575	1	0	"never"
-.07854	.48246	.45468	-.58016	.16767	-.58331	.76096	-1.13788	-.21712	.07987	1	0	"never"
-.07854	-.48246	-.05921	-1.05308	.47617	.88309	.43852	.7583	-.71126	-.21575	0	1	"never"
1.09449	-.48246	-.05921	-.46725	.16767	-1.42424	-.30172	2.33337	-.71126	-1.18084	0	0	"never"
.49788	-.48246	-.05921	-.79151	1.11406	-2.09015	-.30172	-.52745	-.21712	-1.18084	0	0	"never"
-.07854	.48246	.45468	2.28554	-2.11437	-.97631	1.11406	-.65253	-1.37983	-.84637	0	0	"never"
-.95197	.48246	-.61113	1.37297	.00332	-.01928	.76096	-.27607	.19268	-.21575	0	1	"never"
1.09449	.48246	-.05921	-.24649	.80523	-1.68062	1.2861	1.13407	-.71126	-1.54858	1	0	"never"
-.95197	.48246	.45468	.13606	.63779	-.01928	-2.21844	1.63088	.19268	.40148	0	0	"never"
-.95197	.48246	.45468	-.05188	1.2861	-.71727	.43852	.41594	-.71126	-.52593	0	1	"never"
1.09449	.48246	-.61113	-.24649	1.58487	-.84732	1.2861	.58489	-.71126	-.84637	0	0	"never"
1.09449	-.48246	-.05921	-.46725	.47617	-1.11902	-.76096	-.14277	-.21712	.7654	1	0	"never"
-.95197	-.48246	-.61113	.13606	-1.6334	-.01928	.43852	-1.5184	-.21712	-.21575	0	1	"year"
-.07854	-.48246	.45468	.52135	-2.21069	.44585	.76096	.25953	-.21712	1.92173	0	1	"never"
-.95197	.48246	-.61113	1.37297	-2.03972	.88309	-.01729	-1.13788	-.21712	.40148	0	1	"never"
.49788	.48246	-.05921	-1.05308	.63779	-.45174	.59042	.58489	-.21712	-.21575	0	0	"never"
-.07854	.48246	-.05921	1.49158	-2.32338	-1.11902	2.03972	-.27607	-.71126	-1.54858	0	0	"never"
-.07854	.48246	1.16365	.13606	.96248	1.65653	.43852	-.27607	.52975	.07987	0	0	"never"
.49788	-.48246	-.61113	1.02119	-1.50796	-.84732	-1.47955	-.00665	-1.37983	-.52593	0	1	"decade"
-.07854	-.48246	-.61113	1.98437	-1.7625	.14143	1.45039	-.89891	.19268	-.52593	0	1	"never"
-.07854	.48246	1.98437	-1.43907	.80523	-.01928	2.46262	-.27607	-.21712	-.21575	0	0	"never"
-.07854	.48246	.45468	.73545	-.30033	-.31776	.43852	-.40581	-1.37983	-.21575	1	0	"never"
-.07854	.48246	.45468	-.46725	.80523	-.97631	1.45039	1.13407	-1.37983	-1.18084	0	0	"never"
1.09449	-.48246	1.16365	-.92104	-.30033	-.01928	-.30172	-.40581	1.29221	-.21575	0	1	"decade"
.49788	-.48246	-.05921	-.46725	.63779	-.17779	-.15487	-.65253	.88113	-.21575	0	1	"never"
-.95197	-.48246	-.61113	.13606	-1.7625	-.45174	.28783	-.40581	-.71126	-.52593	0	0	"never"
1.82213	-.48246	1.98437	-1.1943	.00332	.7233	-1.21213	1.13407	-.21712	.07987	0	1	"never"
1.09449	.48246	.45468	.62967	-.57545	.7233	-.15487	.41594	.52975	-.84637	1	0	"never"
-.07854	.48246	1.16365	-1.69163	.80523	.7233	-.15487	-.00665	-.21712	.07987	0	1	"decade"
-.95197	-.48246	-.61113	1.37297	-.94779	2.15324	-1.772	-1.92173	1.86203	.40148	0	1	"decade"
.49788	.48246	.45468	1.98437	-.80615	2.15324	.76096	-.00665	1.29221	1.92173	0	1	"decade"
-.07854	.48246	-.05921	-.58016	.47617	-1.97495	.28783	.93949	-.71126	-.84637	0	0	"never"
-.95197	-.48246	-.61113	-.34799	-.69509	-.58331	.28783	-1.13788	-.21712	-.52593	0	1	"decade"
-.95197	-.48246	-1.22751	.41667	.16767	-.01928	-.91699	-.89891	.52975	.07987	0	1	"year"
1.82213	-.48246	-.61113	.62967	-1.7625	-1.11902	-.76096	-1.78169	.52975	.07987	0	1	"never"
-.95197	-.48246	.45468	-.92104	.32197	-1.42424	-.60633	1.81175	-.21712	.07987	0	0	"never"
-.95197	.48246	-.05921	-.46725	.80523	-.58331	.94156	-.14277	.52975	-.84637	0	1	"never"
.49788	.48246	.45468	-.46725	.96248	-.84732	.28783	1.13407	.19268	-.21575	1	0	"never"
1.09449	.48246	.45468	-1.05308	1.2861	-.84732	.94156	-.14277	-.21712	-.52593	0	0	"never"
.49788	.48246	-1.22751	-.79151	-.80615	.7233	-.91699	.25953	-.71126	-.21575	1	0	"never"
-.07854	.48246	.45468	.04257	1.74091	.58331	.13136	-.14277	1.29221	1.2247	0	1	"never"
.49788	.48246	1.16365	-.79151	.63779	-.84732	-1.07533	.25953	-.71126	-.21575	0	1	"decade"
.49788	.48246	1.98437	-2.3436	1.74091	-.01928	.59042	2.63199	.88113	-.21575	0	1	"decade"
1.09449	.48246	-1.7379	-.05188	-.30033	-1.68062	1.2861	1.46191	-1.37983	-1.18084	0	0	"never"
1.09449	-.48246	-.05921	1.23461	.47617	.58331	-.76096	.93949	-.71126	-.21575	0	0	"never"
1.09449	-.48246	1.16365	-.14882	.80523	-.58331	-.76096	-.89891	-.21712	-.52593	1	0	"never"
.49788	.48246	1.16365	.41667	-.80615	1.06238	.76096	.58489	-.71126	-.21575	1	0	"never"
1.09449	-.48246	-.05921	-1.1943	.32197	-.45174	-.91699	.12331	-.21712	-.52593	1	0	"never"
-.07854	.48246	.45468	.04257	-.43999	-.01928	.94156	-1.38502	-.71126	.07987	0	0	"never"
-.07854	.48246	.45468	.41667	1.11406	-1.11902	2.46262	1.30612	-1.37983	-1.54858	0	0	"never"
-.07854	.48246	-1.22751	-.46725	.16767	-2.63199	.59042	1.13407	.52975	-.84637	1	0	"never"
1.09449	-.48246	.45468	-.05188	1.11406	.7233	.94156	1.81175	1.29221	.7654	0	0	"never"
1.82213	-.48246	-.05921	-2.05048	-.15487	-1.42424	.59042	.41594	-.21712	-.84637	1	0	"never"
1.09449	.48246	-.05921	-1.32828	.16767	-.58331	.28783	.58489	-1.37983	-.84637	1	0	"never"
-.07854	.48246	-1.7379	-1.1943	-1.23177	-2.21069	1.81866	.58489	-2.55524	-2.07848	0	0	"never"
-.07854	.48246	1.16365	.13606	.32197	.58331	-.76096	-.52745	-2.55524	-.84637	0	1	"never"
-.95197	.48246	-1.7379	-1.69163	.32197	-1.82919	1.81866	.7583	-.21712	-1.18084	0	1	"never"
1.09449	-.48246	1.16365	-.79151	-.94779	-.45174	-.45321	-.40581	-.21712	-.52593	1	0	"never"
-.95197	-.48246	-.61113	-2.21844	.96248	-.01928	.13136	1.63088	-2.55524	-.21575	0	1	"never"
-.07854	.48246	-.61113	.62967	-1.37639	-.71727	-.01729	-.78155	-.21712	.7654	0	1	"never"
1.09449	-.48246	1.16365	-.34799	-.30033	.29338	-.15487	.12331	-.21712	-.21575	0	1	"never"
-.07854	-.48246	-.05921	.41667	-.80615	-.84732	-1.21213	1.30612	.19268	-1.18084	0	1	"decade"
1.09449	-.48246	-.05921	-.92104	-.30033	-1.55521	-.01729	.12331	-1.37983	-1.54858	0	0	"never"
1.09449	.48246	-.05921	-1.05308	.80523	-.58331	.94156	1.46191	.19268	.07987	1	0	"never"
-.07854	.48246	1.16365	-2.42317	.32197	-2.21069	2.03972	2.04506	-.21712	-.52593	0	0	"never"
.49788	-.48246	-.05921	-1.43907	.96248	.29338	1.2861	.25953	-.71126	.7654	0	0	"never"
1.09449	-.48246	-.05921	-1.32828	-.30033	-.17779	.43852	-.00665	-.21712	-.52593	0	0	"never"
